archetype_id;usage_type_tabula;usage_type_statistik;usage_simplified;building_period;building_status;energy_carrier_primary;Af_m2;Aroof_m2;GFA_m2;Aocc_m2;people0;E_final_heating_MWhyr;E_final_dhw_MWhyr;E_final_cooling_MWhyr;E_final_user_MWhyr;Q_use_heating_MWhyr;Q_use_dhw_MWhyr;Q_use_cooling_MWhyr;Q_use_user_MWhyr
EFH I_Bis 1919_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;bis 1919;original;fossil;210.08000000000004;103.9;366.5;208.0;2.97;78.61211075086375;8.535414404076999;0.0;9.00244716287099;62.889688600691;6.8283315232616;0.0;9.00244716287099
EFH II_1920-44_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1920-44;original;fossil;210.08000000000004;103.9;366.5;208.0;2.97;64.09979074752337;8.49205552921675;0.0;9.00244716287099;51.2798325980187;6.7936444233734;0.0;9.00244716287099
EFH III_1945-59_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1945-59;original;fossil;210.08000000000004;103.9;366.5;208.0;2.97;58.55616877145075;8.498683002193925;0.0;9.00244716287099;46.8449350171606;6.79894640175514;0.0;9.00244716287099
EFH IV_1960-79_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1960-79;original;fossil;210.08000000000004;103.9;366.5;208.0;2.97;47.74075504400775;8.467250587963774;0.0;9.00244716287099;38.1926040352062;6.77380047037102;0.0;9.00244716287099
EFH V_1980-89_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1980-89;original;fossil;210.08000000000004;103.9;366.5;208.0;2.97;53.573437097517996;8.481319266348212;0.0;9.00244716287099;42.8587496780144;6.78505541307857;0.0;9.00244716287099
EFH VI_1990-99_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1990-99;original;fossil;210.08000000000004;103.9;366.5;208.0;2.97;25.083652805615497;8.308799577727125;0.0;9.00244716287099;20.0669222444924;6.6470396621817;0.0;9.00244716287099
EFH VII_2000-20_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;2000-20;original;fossil;210.08000000000004;103.9;366.5;208.0;2.97;15.725221431978888;7.520946827432822;0.2382458479672212;9.00244716287099;14.152699288781;6.76885214468954;0.595614619918053;9.00244716287099
EFH VIII_>2020_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;ab 2020;original;fossil;210.08000000000004;103.9;366.5;208.0;2.97;4.8446282810789185;6.840804133256571;0.559045834668308;9.00416480479757;4.74773571545734;6.70398805059144;1.39761458667077;9.00416480479757
RH I_Bis 1919_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;bis 1919;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;409.34088867345747;81.40096693592974;0.0;77.658259198774;327.472710938766;65.1207735487438;0.0;77.658259198774
RH II_1920-44_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1920-44;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;409.9534201376487;81.40283509458826;0.0;77.658259198774;327.962736110119;65.1222680756706;0.0;77.658259198774
RH III_1945-59_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1945-59;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;416.7959256694512;81.383921015295;0.0;77.658259198774;333.436740535561;65.107136812236;0.0;77.658259198774
RH IV_1960-79_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1960-79;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;475.7227090550462;81.42406631074262;0.0;77.658259198774;380.578167244037;65.1392530485941;0.0;77.658259198774
RH V_1980-89_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1980-89;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;340.34187985525494;81.33346618853987;0.0;77.658259198774;272.273503884204;65.0667729508319;0.0;77.658259198774
RH VI_1990-99_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1990-99;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;209.58696298740125;81.29220044586499;0.0;77.658259198774;167.669570389921;65.033760356692;0.0;77.658259198774
RH VII_2000-20_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;2000-20;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;102.56778843417945;72.29627389481689;3.687457495783068;77.658259198774;92.3110095907615;65.0666465053352;9.21864373945767;77.658259198774
RH VIII_>2020_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;ab 2020;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;28.50273838225;66.2937048695499;6.62451291327412;79.80854626417883;27.932683614605;64.9678307721589;16.5612822831853;79.80854626417883
MWB I_Bis 1919_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;bis 1919;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;389.5395034877212;81.39246650322124;0.0;77.658259198774;311.631602790177;65.113973202577;0.0;77.658259198774
MWB II_1920-44_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1920-44;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;426.9796418393375;81.42196955357849;0.0;77.658259198774;341.58371347147;65.1375756428628;0.0;77.658259198774
MWB III_1945-59_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1945-59;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;407.9443447319637;81.41871268095049;0.0;77.658259198774;326.355475785571;65.1349701447604;0.0;77.658259198774
MWB IV_1960-79_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1960-79;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;392.4927041446087;81.37970335324124;0.0;77.658259198774;313.994163315687;65.103762682593;0.0;77.658259198774
MWB V_1980-89_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1980-89;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;233.22254971082623;81.27139404551424;0.0;77.658259198774;186.578039768661;65.0171152364114;0.0;77.658259198774
MWB VI_1990-99_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1990-99;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;224.65938938493125;81.269923846979;0.0;77.658259198774;179.727511507945;65.0159390775832;0.0;77.658259198774
MWB VII_2000-20_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;2000-20;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;90.26342262301155;72.28396195342476;3.927418983446452;77.658259198774;81.2370803607104;65.0555657580823;9.81854745861613;77.658259198774
MWB VIII_>2020_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;ab 2020;original;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;24.42120281224235;66.28360738315602;6.7708694990878;79.81371892332521;23.9327787559975;64.9579352354929;16.9271737477195;79.81371892332521
IWU Office, Administrative or Government Buildings 1860 - 1978_fossil;Büro;Bürogebäude;non-residential;1860 - 1978;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;429.34547503719745;28.969302185782876;0.0;436.2012891377753;343.476380029758;23.1754417486263;0.0;436.2012891377753
IWU Office, Administrative or Government Buildings 1979 - 2009_fossil;Büro;Bürogebäude;non-residential;1979 - 2009;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;224.02593019890332;25.635084266439222;0.0;436.57888104579416;201.623337179013;23.0715758397953;0.0;436.57888104579416
IWU Office, Administrative or Government Buildings 2010 - 2030_fossil;Büro;Bürogebäude;non-residential;2010 - 2030;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;24.110334891470206;23.537068501451124;92.3579813076816;440.9240794329121;23.6281281936408;23.0663271314221;230.894953269204;440.9240794329121
IWU Culture and Leisure (5) 1860 - 1978_fossil;Kultur, Freizeit, Bildung und Gesundheit;Gebäude für Kultur- und Freizeitzwecke sowie des Bildungs- und Gesundheitswesens;non-residential;1860 - 1978;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;431.828320220295;100.1175708542036;0.0;606.990513240224;345.462656176236;80.0940566833629;0.0;606.990513240224
IWU Culture and Leisure (5) 1979 - 2009_fossil;Kultur, Freizeit, Bildung und Gesundheit;Gebäude für Kultur- und Freizeitzwecke sowie des Bildungs- und Gesundheitswesens;non-residential;1979 - 2009;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;169.0449090859189;88.85556941734178;0.0;607.981304776701;152.140418177327;79.9700124756076;0.0;607.981304776701
IWU Culture and Leisure (5) 2010 - 2030_fossil;Kultur, Freizeit, Bildung und Gesundheit;Gebäude für Kultur- und Freizeitzwecke sowie des Bildungs- und Gesundheitswesens;non-residential;2010 - 2030;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;36.052023630968264;81.54907393383205;110.2680263629172;617.698755437598;35.3309831583489;79.9180924551554;275.670065907293;617.698755437598
IWU Hotels, Boarding, Restaurants or Catering (7) 1860 - 1978_fossil;Hotels und ähnliche;Hotels und ähnliche Gebäude;non-residential;1860 - 1978;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;734.8939420363674;289.76133410343374;0.0;177.69594279595538;587.915153629094;231.809067282747;0.0;177.69594279595538
IWU Hotels, Boarding, Restaurants or Catering (7) 1979 - 2009_fossil;Hotels und ähnliche;Hotels und ähnliche Gebäude;non-residential;1979 - 2009;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;383.4154002399333;257.40783924473556;0.0;177.87623389508238;345.07386021594;231.667055320262;0.0;177.87623389508238
IWU Hotels, Boarding, Restaurants or Catering (7) 2010 - 2030_fossil;Hotels und ähnliche;Hotels und ähnliche Gebäude;non-residential;2010 - 2030;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;116.91575771511225;236.4253260147602;43.3515574665912;184.8257048992183;114.57744256081;231.696819494465;108.378893666478;184.8257048992183
IWU Production, Workshop, Warehouse or Operations (8) 1860 - 1978_fossil;Industrie und Lager;Industrie- und Lagergebäude;non-residential;1860 - 1978;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;275.574829717105;37.94622821731162;0.0;935.999474518162;220.459863773684;30.3569825738493;0.0;935.999474518162
IWU Production, Workshop, Warehouse or Operations (8) 1979 - 2009_fossil;Industrie und Lager;Industrie- und Lagergebäude;non-residential;1979 - 2009;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;102.23539243871544;33.58337860427833;0.0;938.368880767046;92.0118531948439;30.2250407438505;0.0;938.368880767046
IWU Production, Workshop, Warehouse or Operations (8) 2010 - 2030_fossil;Industrie und Lager;Industrie- und Lagergebäude;non-residential;2010 - 2030;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;5.727994834061704;30.52763988958245;14.6243182276054;955.163317352798;5.61343493738047;29.9170870917908;36.5607955690135;955.163317352798
IWU Trade Buildings (9) 1860 - 1978_fossil;Handel;Groß- und Einzelhandelsgebäude;non-residential;1860 - 1978;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;32.42953780451887;39.00576872709537;0.0;1145.7845110731778;25.9436302436151;31.2046149816763;0.0;1145.7845110731778
IWU Trade Buildings (9) 1979 - 2009_fossil;Handel;Groß- und Einzelhandelsgebäude;non-residential;1979 - 2009;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;7.682464174987212;34.49591104084444;0.0;1145.99667657493;6.91421775748849;31.04631993676;0.0;1145.99667657493
IWU Trade Buildings (9) 2010 - 2030_fossil;Handel;Groß- und Einzelhandelsgebäude;non-residential;2010 - 2030;original;fossil;4083.92;899.0;6003.9;4084.0;1088.7;34.66094979891081;170.0491586162898;78.10543749909719;374.3909711298648;33.9677308029326;166.648175443964;195.263593747743;374.3909711298648
EFH I_Bis 1919_reno_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;bis 1919;renovation;fossil;210.08000000000004;103.9;366.5;208.0;2.97;15.368112792050715;6.898999654966745;0.0;9.00244716287099;15.0607505362097;6.76101966186741;0.0;9.00244716287099
EFH II_1920-44_reno_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1920-44;renovation;fossil;210.08000000000004;103.9;366.5;208.0;2.97;6.069274478209326;6.860084388524622;0.3993333693685316;9.004114589722763;5.94788898864514;6.72288270075413;0.998333423421329;9.004114589722763
EFH III_1945-59_reno_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1945-59;renovation;fossil;210.08000000000004;103.9;366.5;208.0;2.97;8.014063535337133;6.874902296702133;0.33950232495861277;9.004030434244475;7.85378226463039;6.73740425076809;0.848755812396532;9.004030434244475
EFH IV_1960-79_reno_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1960-79;renovation;fossil;210.08000000000004;103.9;366.5;208.0;2.97;7.0302501493589595;6.8618422933022964;0.44747797309542003;9.004152290445072;6.88964514637178;6.72460544743625;1.11869493273855;9.004152290445072
EFH V_1980-89_reno_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1980-89;renovation;fossil;210.08000000000004;103.9;366.5;208.0;2.97;7.399106352508776;6.865791726554847;0.41938315389111597;9.00423644592336;7.2511242254586;6.72847589202375;1.04845788472779;9.00423644592336
EFH VI_1990-99_reno_fossil;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1990-99;renovation;fossil;210.08000000000004;103.9;366.5;208.0;2.97;9.13252772106244;6.872089640523398;0.44602857972183596;9.004030434244475;8.94987716664119;6.73464784771293;1.11507144930459;9.004030434244475
RH I_Bis 1919_reno_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;bis 1919;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;43.649398962540616;66.33299259632939;5.17313995206612;79.80494753704818;42.7764109832898;65.0063327444028;12.9328498801653;79.80494753704818
RH II_1920-44_reno_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1920-44;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;53.28004981989275;66.35020129392133;4.76734885287528;79.80516556986512;52.2144488234949;65.0231972680429;11.9183721321882;79.80516556986512
RH III_1945-59_reno_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1945-59;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;40.76899831771;66.32591343109388;5.3932331379622;79.80504618261713;39.9536183513558;64.999395162472;13.4830828449055;79.80504618261713
RH IV_1960-79_reno_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1960-79;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;40.986612572770404;66.32881094795653;5.19937579499824;79.8047537237642;40.166880321315;65.0022347289974;12.9984394874956;79.8047537237642
RH V_1980-89_reno_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1980-89;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;46.37646889456643;66.33503849632287;5.32194334135096;79.8061719784653;45.4489395166751;65.0083377263964;13.3048583533774;79.8061719784653
RH VI_1990-99_reno_fossil;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1990-99;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;40.986612572770404;66.32881094795653;5.19937579499824;79.8047537237642;40.166880321315;65.0022347289974;12.9984394874956;79.8047537237642
MWB I_Bis 1919_reno_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;bis 1919;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;50.517985289930614;66.34417486765683;4.964089732471161;79.80446408733093;49.507625584132;65.0172913703037;12.4102243311779;79.80446408733093
MWB II_1920-44_reno_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1920-44;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;46.19128301730082;66.33832465451877;5.01919886148808;79.80398642740647;45.2674573569548;65.0115581614284;12.5479971537202;79.80398642740647
MWB III_1945-59_reno_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1945-59;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;71.97788198915245;66.38451698019603;3.635523869261152;79.80362596307164;70.5383243493694;65.0568266405921;9.08880967315288;79.80362596307164
MWB IV_1960-79_reno_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1960-79;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;38.79138166144072;66.31951694303388;5.8732544075508795;79.80616860291313;38.0155540282119;64.9931266041732;14.6831360188772;79.80616860291313
MWB V_1980-89_reno_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1980-89;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;93.43072450996122;66.40141616965042;3.6042458554428323;79.80234898406245;91.562110019762;65.0733878462574;9.01061463860708;79.80234898406245
MWB VI_1990-99_reno_fossil;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1990-99;renovation;fossil;703.1840000000001;248.8;1127.78;697.12;18.05;67.39769995539653;66.37421364645613;4.13802353891412;79.80229349179234;66.0497459562886;65.046729373527;10.3450588472853;79.80229349179234
EFH I_Bis 1919_biogene;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;bis 1919;original;biogene;210.08000000000004;103.9;366.5;208.0;2.97;83.85291813425467;9.104442031015466;0.0;9.00244716287099;62.889688600691;6.8283315232616;0.0;9.00244716287099
EFH II_1920-44_biogene;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1920-44;original;biogene;210.08000000000004;103.9;366.5;208.0;2.97;68.3731101306916;9.058192564497867;0.0;9.00244716287099;51.2798325980187;6.7936444233734;0.0;9.00244716287099
EFH III_1945-59_biogene;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1945-59;original;biogene;210.08000000000004;103.9;366.5;208.0;2.97;62.45991335621414;9.065261869006854;0.0;9.00244716287099;46.8449350171606;6.79894640175514;0.0;9.00244716287099
EFH IV_1960-79_biogene;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1960-79;original;biogene;210.08000000000004;103.9;366.5;208.0;2.97;50.923472046941605;9.031733960494693;0.0;9.00244716287099;38.1926040352062;6.77380047037102;0.0;9.00244716287099
EFH V_1980-89_biogene;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1980-89;original;biogene;210.08000000000004;103.9;366.5;208.0;2.97;57.14499957068586;9.046740550771426;0.0;9.00244716287099;42.8587496780144;6.78505541307857;0.0;9.00244716287099
EFH VI_1990-99_biogene;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;1990-99;original;biogene;210.08000000000004;103.9;366.5;208.0;2.97;26.755896325989866;8.8627195495756;0.0;9.00244716287099;20.0669222444924;6.6470396621817;0.0;9.00244716287099
EFH VII_2000-20_biogene;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;2000-20;original;biogene;210.08000000000004;103.9;366.5;208.0;2.97;18.870265718374664;9.025136192919387;0.2382458479672212;9.00244716287099;14.152699288781;6.76885214468954;0.595614619918053;9.00244716287099
EFH VIII_>2020_biogene;Einfamilienhaus;Wohngebäude mit einer Wohnung;residential;ab 2020;original;biogene;210.08000000000004;103.9;366.5;208.0;2.97;6.330314287276454;8.93865073412192;0.559045834668308;9.00416480479757;4.74773571545734;6.70398805059144;1.39761458667077;9.00416480479757
RH I_Bis 1919_biogene;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;bis 1919;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;436.630281251688;86.82769806499174;0.0;77.658259198774;327.472710938766;65.1207735487438;0.0;77.658259198774
RH II_1920-44_biogene;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1920-44;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;437.2836481468253;86.8296907675608;0.0;77.658259198774;327.962736110119;65.1222680756706;0.0;77.658259198774
RH III_1945-59_biogene;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1945-59;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;444.58232071408133;86.80951574964801;0.0;77.658259198774;333.436740535561;65.107136812236;0.0;77.658259198774
RH IV_1960-79_biogene;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1960-79;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;507.4375563253827;86.85233739812547;0.0;77.658259198774;380.578167244037;65.1392530485941;0.0;77.658259198774
RH V_1980-89_biogene;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1980-89;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;363.031338512272;86.75569726777587;0.0;77.658259198774;272.273503884204;65.0667729508319;0.0;77.658259198774
RH VI_1990-99_biogene;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;1990-99;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;223.55942718656135;86.71168047558933;0.0;77.658259198774;167.669570389921;65.033760356692;0.0;77.658259198774
RH VII_2000-20_biogene;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;2000-20;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;123.08134612101533;86.75552867378026;3.687457495783068;77.658259198774;92.3110095907615;65.0666465053352;9.21864373945767;77.658259198774
RH VIII_>2020_biogene;Reihenhaus;Wohngebäude mit zwei Wohnungen;residential;ab 2020;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;37.24357815280667;86.62377436287854;6.62451291327412;79.80854626417883;27.932683614605;64.9678307721589;16.5612822831853;79.80854626417883
MWB I_Bis 1919_biogene;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;bis 1919;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;415.508803720236;86.81863093676934;0.0;77.658259198774;311.631602790177;65.113973202577;0.0;77.658259198774
MWB II_1920-44_biogene;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1920-44;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;455.4449512952933;86.8501008571504;0.0;77.658259198774;341.58371347147;65.1375756428628;0.0;77.658259198774
MWB III_1945-59_biogene;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1945-59;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;435.14063438076136;86.84662685968054;0.0;77.658259198774;326.355475785571;65.1349701447604;0.0;77.658259198774
MWB IV_1960-79_biogene;Mehrfamilienhaus;Wohngebäude mit drei und mehr Wohnungen;residential;1960-79;original;biogene;703.1840000000001;248.8;1127.78;697.12;18.05;418.65888442091597;86.805016910124;0.0;77.658259198774;313.994163315687;65.103762682593;0.0;77.658259198774
